S.No,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Purchases,MntTotal
649,1957,Graduation,Married,55267.0,0,1,10/21/13,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,CA,64,17,405
650,1958,Graduation,Married,66886.0,0,1,9/16/13,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,SP,63,17,599
651,1971,Graduation,Single,72258.0,0,1,09-12-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,CA,50,22,1525
652,1984,PhD,Single,82733.0,0,0,09-10-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,SP,37,20,1323
653,1963,Graduation,Single,45146.0,1,1,7/15/13,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,IND,58,6,53
654,1990,Master,Single,51250.0,1,0,3/30/13,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,SA,31,24,710
655,1951,Graduation,Married,32871.0,1,1,03-09-2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,US,70,5,43
656,1978,Master,Married,63855.0,0,0,02-09-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,GER,43,24,1006
657,1968,PhD,Single,42564.0,0,1,01-02-2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,CA,53,24,813
658,1972,Master,Married,46344.0,0,1,12/14/12,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,CA,49,17,429
659,1963,Graduation,Married,50437.0,0,2,10/17/12,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,SP,58,19,490
660,1960,Graduation,Married,70971.0,0,1,9/21/12,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,SP,61,34,1825
661,1977,Graduation,Single,37774.0,2,0,09-03-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,SP,44,16,473
662,1963,PhD,Married,4023.0,1,1,6/23/14,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,SP,58,15,9
663,1966,Graduation,Single,33279.0,0,0,06-12-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,SP,55,4,16
664,1978,Graduation,Married,42693.0,1,0,06-07-2014,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,SP,43,5,57
665,1952,Master,Married,70545.0,0,1,06-03-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,AUS,69,13,334
666,1957,Graduation,Single,65486.0,0,1,05-12-2014,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,AUS,64,17,507
667,1981,Master,Married,77882.0,0,0,4/30/14,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,SA,40,12,818
668,1960,Graduation,Married,78468.0,0,0,04-09-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,US,61,28,1004
669,1963,Graduation,Married,77226.0,0,1,2/28/14,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,SP,58,28,1138
670,1991,Master,Single,90638.0,0,0,2/13/14,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,SP,30,18,2525
671,1991,Master,Single,90638.0,0,0,2/13/14,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,0,SA,30,18,2525
672,1948,Graduation,Married,70666.0,0,0,12-06-2013,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,AUS,73,16,1076
673,1959,Master,Single,59052.0,0,1,11/17/13,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,SA,62,18,491
674,1952,Basic,Married,13084.0,0,0,11-02-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,US,69,5,29
675,1949,Graduation,Single,49160.0,0,1,10/20/13,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,SP,72,12,236
676,1953,Graduation,Single,23272.0,0,0,10/17/13,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,SP,68,5,46
677,1963,Master,Single,49476.0,0,1,6/20/13,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,CA,58,22,795
678,1965,Master,Married,62694.0,1,1,6/17/13,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,SP,56,24,749
679,1973,PhD,Married,57906.0,0,1,06-11-2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,IND,48,17,401
680,1982,Graduation,Married,71853.0,0,0,05-08-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP,39,17,1149
681,1982,Graduation,Married,71853.0,0,0,05-08-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP,39,17,1149
682,1959,Graduation,Married,65031.0,0,1,3/17/13,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,GER,62,30,863
683,1960,Graduation,Married,30507.0,0,0,03-11-2013,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,SP,61,11,343
684,1970,Graduation,Married,67419.0,0,1,1/16/13,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,CA,51,25,1471
685,1950,Graduation,Married,59462.0,0,1,01-05-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,US,71,25,1088
686,1994,Graduation,Single,95529.0,0,0,12-03-2012,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,SA,27,18,1990
687,1953,Graduation,Single,53653.0,0,0,11-07-2012,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,SP,68,28,1210
688,1980,Basic,Married,25965.0,0,0,09-07-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,SP,41,6,74
689,1970,Graduation,Married,22979.0,1,0,09-06-2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,SP,51,10,115
690,1951,PhD,Single,64950.0,0,1,08-12-2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,SA,70,25,966
691,1985,Graduation,Married,44322.0,1,0,6/16/14,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,SA,36,8,92
692,1983,Graduation,Married,30096.0,1,0,5/22/14,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,GER,38,6,45
693,1983,Graduation,Married,30096.0,1,0,5/22/14,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,SP,38,6,45
694,1977,Graduation,Single,56628.0,0,1,3/21/14,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,CA,44,20,761
695,1977,Master,Married,82326.0,0,0,03-10-2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,SP,44,22,2257
696,1995,Graduation,Single,71163.0,0,0,03-09-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,GER,26,24,960
697,1978,Graduation,Single,71022.0,0,1,02-11-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,US,43,21,1453
698,1954,Master,Single,42607.0,0,1,11/17/13,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,SA,67,14,350
699,1975,Graduation,Married,43057.0,0,1,10/30/13,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,SP,46,15,266
700,1975,Master,Married,47808.0,0,1,10/20/13,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,SP,46,10,224
701,1987,Graduation,Single,29236.0,1,0,10-08-2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,SP,34,9,99
702,1969,Graduation,Single,40590.0,1,1,10-02-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,CA,52,15,258
703,1969,Graduation,Single,40590.0,1,1,10-02-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,CA,52,15,258
704,1959,Master,Married,77520.0,0,1,8/28/13,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,SP,62,23,1526
705,1981,Graduation,Married,40211.0,1,1,7/30/13,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,SP,40,7,87
706,1973,PhD,Married,63516.0,1,1,07-06-2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,CA,48,16,300
707,1974,Graduation,Single,53034.0,1,1,5/30/13,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,US,47,22,447
708,1975,Master,Married,22669.0,1,0,5/22/13,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,SP,46,10,173
709,1982,Graduation,Married,79908.0,0,0,04-05-2013,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,SP,39,19,1772
710,1986,PhD,Single,69867.0,0,0,04-02-2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,SA,35,17,925
711,1966,Graduation,Single,70287.0,0,0,04-02-2013,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,AUS,55,21,1093
712,1966,Graduation,Single,37070.0,1,1,3/20/13,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,SA,55,23,433
713,1966,Graduation,Single,37070.0,1,1,3/20/13,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,SP,55,23,433
714,1966,Master,Married,38179.0,1,1,3/14/13,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,SA,55,11,90
715,1983,Graduation,Married,39922.0,1,0,2/14/13,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,IND,38,9,156
716,1983,Graduation,Married,39922.0,1,0,2/14/13,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,GER,38,9,156
717,1983,Graduation,Married,39922.0,1,0,2/14/13,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,SA,38,9,156
718,1963,Master,Single,64191.0,0,1,1/22/13,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,SP,58,24,825
719,1975,Master,Single,41658.0,1,1,11-09-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,AUS,46,6,72
720,1976,Graduation,Single,40780.0,0,1,09-08-2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,CA,45,17,377
721,1979,Graduation,Married,77568.0,0,1,8/25/12,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,SP,42,21,2194
722,1985,Graduation,Single,66503.0,1,0,8/14/12,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,SP,36,15,401
723,1986,Graduation,Married,83512.0,0,0,6/17/14,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,SP,35,22,2157
724,1964,PhD,Married,31686.0,1,1,06-05-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,57,6,17
725,1976,Graduation,Married,71322.0,0,1,05-02-2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,AUS,45,13,350
726,1988,Graduation,Single,27938.0,1,0,4/28/14,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,AUS,33,6,29
727,1951,Graduation,Single,22263.0,1,1,3/30/14,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,SP,70,6,21
728,1956,Graduation,Married,34633.0,2,1,1/23/14,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,SA,65,4,15
729,1981,Graduation,Married,42162.0,1,0,11/19/13,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,SP,40,9,145
730,1976,PhD,Married,162397.0,1,1,06-03-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,SP,45,1,107
731,1978,Graduation,Single,54162.0,1,1,3/18/13,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,SP,43,5,42
732,1955,Master,Single,41769.0,0,1,2/13/13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,IND,66,22,521
733,1981,PhD,Married,44953.0,0,0,12/21/12,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,GER,40,24,1021
734,1978,PhD,Married,37717.0,1,0,11/23/12,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SA,43,4,25
735,1978,PhD,Married,37717.0,1,0,11/23/12,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,43,4,25
736,1970,Graduation,Married,40548.0,0,1,10-10-2012,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,AUS,51,9,120
737,1975,Master,Single,67893.0,0,1,10-01-2012,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,SA,46,16,995
738,1953,Graduation,Single,69267.0,0,0,9/22/12,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,SA,68,14,1635
739,1976,Basic,Single,9548.0,1,0,08-08-2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,CA,45,6,29
740,1958,Graduation,Single,68281.0,0,0,08-07-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,SP,63,25,1655
741,1960,Master,Married,92556.0,0,0,4/20/14,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,SP,61,21,1263
742,1979,Graduation,Single,48526.0,1,0,12/24/13,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,SP,42,8,135
743,1991,Graduation,Single,90273.0,0,0,12/14/13,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,SP,30,19,1991
744,1981,Master,Married,19414.0,1,0,10/16/13,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,CA,40,5,32
745,1958,PhD,Single,79761.0,0,1,10-04-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,SA,63,19,605
746,1951,PhD,Married,53312.0,0,0,08-09-2013,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,SP,70,12,278
747,1982,Master,Married,41039.0,0,0,7/25/13,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,US,39,15,467
748,1961,Graduation,Married,88347.0,0,0,07-03-2013,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,SP,60,21,2116
749,1983,PhD,Married,50150.0,0,0,6/20/13,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,CA,38,16,410
750,1983,PhD,Married,50150.0,0,0,6/20/13,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,SP,38,16,410
751,1971,Graduation,Single,10245.0,1,0,5/15/13,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,SP,50,8,41
752,1985,PhD,Married,33454.0,1,0,05-08-2013,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,US,36,10,169
753,1952,Graduation,Single,40887.0,1,1,05-06-2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,SP,69,10,161
754,1975,Graduation,Married,55914.0,0,1,4/29/13,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,US,46,29,1260
755,1983,Graduation,Married,37292.0,1,0,4/18/13,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,SP,38,19,460
756,1971,Graduation,Married,52914.0,0,1,01-07-2013,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,CA,50,15,575
757,1972,Master,Married,24884.0,1,0,11/29/12,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,SP,49,4,19
758,1970,Graduation,Single,67384.0,0,1,11-10-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,SP,51,22,1490
759,1960,Graduation,Married,51651.0,0,1,11-07-2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,AUS,61,17,433
760,1980,Graduation,Married,82497.0,0,0,10/31/12,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA,41,19,1919
761,1963,Master,Married,32632.0,0,0,08-02-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,SP,58,18,576
762,1963,Master,Married,33562.0,1,2,6/25/14,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,58,9,51
763,1967,Graduation,Single,79146.0,1,1,4/24/14,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER,54,19,564
764,1967,Graduation,Single,79146.0,1,1,4/24/14,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,SP,54,19,564
765,1981,Master,Single,36143.0,1,0,3/30/14,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,SP,40,4,19
766,1973,Master,Married,27159.0,1,1,3/29/14,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SP,48,6,21
767,1960,Master,Married,41275.0,1,2,3/24/14,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,CA,61,11,61
768,1965,Master,Married,76800.0,0,0,03-08-2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,56,16,641
769,1987,Graduation,Married,75794.0,0,0,12/24/13,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,SA,34,25,1682
770,1951,Graduation,Married,30833.0,1,1,7/16/13,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP,70,6,28
771,1949,PhD,Single,26518.0,1,1,04-08-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,US,72,8,57
772,1981,Graduation,Single,91065.0,0,0,2/22/13,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,40,26,1474
773,1962,Master,Single,45183.0,0,0,1/20/13,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,CA,59,13,315
774,1950,Graduation,Married,48070.0,0,1,1/13/13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,71,19,504
775,1971,Graduation,Single,30372.0,1,1,12/25/12,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,50,8,44
776,1971,Graduation,Single,30372.0,1,1,12/25/12,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,50,8,44
777,1975,Master,Married,57036.0,0,1,12-11-2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,IND,46,26,1513
778,1970,Graduation,Single,66731.0,0,1,09-12-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP,51,17,1029
779,1970,PhD,Single,35682.0,1,0,6/27/14,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,AUS,51,6,57
780,1989,Master,Single,10979.0,0,0,5/22/14,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,AUS,32,8,30
781,1989,Master,Single,10979.0,0,0,5/22/14,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP,32,8,30
782,1965,PhD,Single,57912.0,0,1,3/17/14,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,SA,56,28,916
783,1972,Graduation,Married,36026.0,2,1,3/16/14,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AUS,49,7,61
784,1971,Graduation,Married,35788.0,1,1,1/23/14,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,CA,50,7,44
785,1959,Graduation,Married,42243.0,1,1,12-11-2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,SA,62,7,55
786,1956,Graduation,Single,46086.0,0,1,11-03-2013,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP,65,16,343
787,1978,Master,Married,61346.0,1,0,10-06-2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND,43,23,989
788,1971,Master,Single,33316.0,1,1,10-04-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,US,50,10,131
789,1971,Master,Single,33316.0,1,1,10-04-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP,50,10,131
790,1987,Basic,Single,21063.0,1,0,9/25/13,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,34,7,59
791,1970,Graduation,Single,33697.0,1,0,9/15/13,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,GER,51,4,28
792,1978,Master,Married,25804.0,1,0,09-01-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA,43,7,55
793,1977,Graduation,Married,72117.0,0,1,8/20/13,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP,44,26,1073
794,1966,Graduation,Married,61286.0,0,1,08-02-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND,55,18,608
795,1966,Graduation,Married,61286.0,0,1,08-02-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER,55,18,608
796,1958,Graduation,Married,65196.0,0,2,7/25/13,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,SP,63,26,1155
797,1971,Graduation,Single,55635.0,0,1,11/13/12,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US,50,21,590
798,1981,Master,Married,42021.0,1,0,8/31/12,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,SP,40,22,573
799,1972,Master,Married,75251.0,0,0,8/27/12,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,GER,49,19,1890
800,1968,Graduation,Married,35322.0,1,2,8/22/12,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP,53,9,106
801,1969,PhD,Married,53374.0,0,1,8/16/12,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,CA,52,21,1064
802,1959,Graduation,Married,87195.0,0,0,05-08-2014,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA,62,20,1097
803,1981,Master,Single,42395.0,1,1,04-04-2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND,40,12,182
804,1966,Graduation,Married,82427.0,0,0,03-12-2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP,55,21,1456
805,1969,Master,Married,44602.0,1,1,2/15/14,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND,52,17,292
806,1951,Graduation,Married,94642.0,0,0,02-12-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP,70,21,2211
807,1983,Graduation,Married,28359.0,1,0,10/27/13,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA,38,4,16
808,1975,Graduation,Single,55801.0,1,1,9/22/13,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US,46,21,527
809,1973,Graduation,Married,92955.0,0,0,8/19/13,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA,48,23,1778
810,1968,Graduation,Married,56534.0,0,1,7/23/13,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,SP,53,25,815
811,1962,Graduation,Single,69627.0,0,1,3/17/13,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US,59,23,861
812,1970,Master,Single,78579.0,0,0,12/22/12,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,51,16,1812
813,1980,Graduation,Married,44964.0,1,1,12/16/12,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS,41,5,41
814,1974,PhD,Single,30899.0,1,0,10/13/12,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,47,6,33
815,1964,PhD,Single,78825.0,0,0,9/14/12,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP,57,29,895
816,1987,Graduation,Married,25545.0,1,0,09-08-2012,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP,34,10,210
817,1971,PhD,Single,47111.0,0,1,09-08-2012,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA,50,21,1092
818,1955,PhD,Single,49667.0,0,0,8/20/12,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,CA,66,22,1396
819,1947,Master,Married,66000.0,0,0,4/20/14,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP,74,10,711
820,1964,PhD,Married,46910.0,1,1,3/23/14,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,57,7,68
821,1972,Basic,Married,25224.0,1,0,3/16/14,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA,49,7,46
822,1968,Graduation,Married,77382.0,0,1,01-07-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP,53,26,1121
823,1967,PhD,Single,28420.0,1,0,12/24/13,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP,54,4,13
824,1977,Graduation,Single,32952.0,1,0,12-01-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA,44,6,55
825,1975,Graduation,Married,46149.0,0,1,11/29/13,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP,46,18,362
826,1947,PhD,Married,73059.0,0,1,8/31/13,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP,74,26,1095
827,1947,PhD,Married,73059.0,0,1,8/31/13,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA,74,26,1095
828,1959,Graduation,Married,35701.0,0,0,3/19/13,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP,62,5,46
829,1983,Master,Single,89616.0,0,0,2/25/13,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA,38,25,1644
830,1970,Graduation,Married,105471.0,0,0,1/21/13,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP,51,30,1724
831,1948,Master,Single,78427.0,0,0,10/24/12,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,GER,73,23,1930
